#Orgánica,,Programa,,Subconcepto,,Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Presupuesto inicial (Proyecto Ppto.)
150,"ATT.CIUDADANA, PARTICIPACIÓN Y DISTRITOS",9251,ATENCIÓN A LOS CIUDADANOS,21401,CONSERVACION MOBILIARIO Y ENSERES,150,9,2,2000
150,"ATT.CIUDADANA, PARTICIPACIÓN Y DISTRITOS",9251,ATENCIÓN A LOS CIUDADANOS,21501,CONSERVACION EQUIPAMIENTO PARA PROCESOS DE LA INFORMACION,150,9,2,38430
150,"ATT.CIUDADANA, PARTICIPACIÓN Y DISTRITOS",9251,ATENCIÓN A LOS CIUDADANOS,22199,OTROS SUMINISTROS,150,9,2,5000
150,"ATT.CIUDADANA, PARTICIPACIÓN Y DISTRITOS",9251,ATENCIÓN A LOS CIUDADANOS,22603,PUBLICIDAD Y PROPAGANDA,150,9,2,7000
150,"ATT.CIUDADANA, PARTICIPACIÓN Y DISTRITOS",9251,ATENCIÓN A LOS CIUDADANOS,22699,OTROS GASTOS DIVERSOS,150,9,2,3000
150,"ATT.CIUDADANA, PARTICIPACIÓN Y DISTRITOS",9251,ATENCIÓN A LOS CIUDADANOS,22707,ESTUDIOS Y TRABAJOS TECNICOS,150,9,2,65000
150,"ATT.CIUDADANA, PARTICIPACIÓN Y DISTRITOS",9251,ATENCIÓN A LOS CIUDADANOS,22712,SERVICIOS INFORMATICOS,150,9,2,60420
150,"ATT.CIUDADANA, PARTICIPACIÓN Y DISTRITOS",9251,ATENCIÓN A LOS CIUDADANOS,22716,SERVICIOS DE INFORMACION CIUDADANA,150,9,2,550000
150,"ATT.CIUDADANA, PARTICIPACIÓN Y DISTRITOS",9251,ATENCIÓN A LOS CIUDADANOS,22720,SERVICIOS DE TRADUCCION E INTERPRETES,150,9,2,3600
150,"ATT.CIUDADANA, PARTICIPACIÓN Y DISTRITOS",9252,"PRENSA, COMUNICACIÓN Y RELACIONES PÚBLICAS",12001,RETRIBUCIONES BASICAS DEL PERSONAL FUNCIONARIO,150,9,1,27245
150,"ATT.CIUDADANA, PARTICIPACIÓN Y DISTRITOS",9252,"PRENSA, COMUNICACIÓN Y RELACIONES PÚBLICAS",12101,COMPLEMENTO DE DESTINO,150,9,1,10601
150,"ATT.CIUDADANA, PARTICIPACIÓN Y DISTRITOS",9252,"PRENSA, COMUNICACIÓN Y RELACIONES PÚBLICAS",12102,COMPLEMENTO ESPECIFICO,150,9,1,36352
150,"ATT.CIUDADANA, PARTICIPACIÓN Y DISTRITOS",9252,"PRENSA, COMUNICACIÓN Y RELACIONES PÚBLICAS",12103,COMPLEMENTO DE PRODUCTIVIDAD,150,9,1,5024
150,"ATT.CIUDADANA, PARTICIPACIÓN Y DISTRITOS",9252,"PRENSA, COMUNICACIÓN Y RELACIONES PÚBLICAS",16001,SEGURIDAD SOCIAL,150,9,1,21001
150,"ATT.CIUDADANA, PARTICIPACIÓN Y DISTRITOS",9252,"PRENSA, COMUNICACIÓN Y RELACIONES PÚBLICAS",16004,CUOTAS ELKARKIDETZA,150,9,1,1914
150,"ATT.CIUDADANA, PARTICIPACIÓN Y DISTRITOS",9252,"PRENSA, COMUNICACIÓN Y RELACIONES PÚBLICAS",22601,CANONES,150,9,2,1200
150,"ATT.CIUDADANA, PARTICIPACIÓN Y DISTRITOS",9252,"PRENSA, COMUNICACIÓN Y RELACIONES PÚBLICAS",22603,PUBLICIDAD Y PROPAGANDA,150,9,2,338800
150,"ATT.CIUDADANA, PARTICIPACIÓN Y DISTRITOS",9252,"PRENSA, COMUNICACIÓN Y RELACIONES PÚBLICAS",22699,OTROS GASTOS DIVERSOS,150,9,2,500
150,"ATT.CIUDADANA, PARTICIPACIÓN Y DISTRITOS",9252,"PRENSA, COMUNICACIÓN Y RELACIONES PÚBLICAS",22707,ESTUDIOS Y TRABAJOS TECNICOS,150,9,2,1000
210,ACCIÓN SOCIAL,2301,SERVICIOS GENERALES DE ACCION SOCIAL,10001,RETRIBUCIONES BASICAS Y OTRAS REMUNERACIONES DE ALTOS CARGOS,210,2,1,93133
210,ACCIÓN SOCIAL,2301,SERVICIOS GENERALES DE ACCION SOCIAL,11001,RETRIBUCIONES BASICAS Y OTRAS REMUNERACIONES DEL PERSONAL EVENTUAL DE GABINETES,210,2,1,163488
210,ACCIÓN SOCIAL,2301,SERVICIOS GENERALES DE ACCION SOCIAL,12001,RETRIBUCIONES BASICAS DEL PERSONAL FUNCIONARIO,210,2,1,249843
210,ACCIÓN SOCIAL,2301,SERVICIOS GENERALES DE ACCION SOCIAL,12101,COMPLEMENTO DE DESTINO,210,2,1,122492
210,ACCIÓN SOCIAL,2301,SERVICIOS GENERALES DE ACCION SOCIAL,12102,COMPLEMENTO ESPECIFICO,210,2,1,293037
210,ACCIÓN SOCIAL,2301,SERVICIOS GENERALES DE ACCION SOCIAL,12103,COMPLEMENTO DE PRODUCTIVIDAD,210,2,1,24368
210,ACCIÓN SOCIAL,2301,SERVICIOS GENERALES DE ACCION SOCIAL,12104,GRATIFICACIONES,210,2,1,6654
210,ACCIÓN SOCIAL,2301,SERVICIOS GENERALES DE ACCION SOCIAL,16001,SEGURIDAD SOCIAL,210,2,1,190188
210,ACCIÓN SOCIAL,2301,SERVICIOS GENERALES DE ACCION SOCIAL,16004,CUOTAS ELKARKIDETZA,210,2,1,10015
210,ACCIÓN SOCIAL,2301,SERVICIOS GENERALES DE ACCION SOCIAL,22199,OTROS SUMINISTROS,210,2,2,4000
210,ACCIÓN SOCIAL,2301,SERVICIOS GENERALES DE ACCION SOCIAL,22301,TRANSPORTES,210,2,2,1000
210,ACCIÓN SOCIAL,2301,SERVICIOS GENERALES DE ACCION SOCIAL,22602,ATENCIONES PROTOCALARIAS Y REPRESENTATIVAS,210,2,2,8000
210,ACCIÓN SOCIAL,2301,SERVICIOS GENERALES DE ACCION SOCIAL,22603,PUBLICIDAD Y PROPAGANDA,210,2,2,30000
210,ACCIÓN SOCIAL,2301,SERVICIOS GENERALES DE ACCION SOCIAL,22604,GASTOS JURIDICOS,210,2,2,2500
210,ACCIÓN SOCIAL,2301,SERVICIOS GENERALES DE ACCION SOCIAL,22605,REUNIONES Y CONFERENCIAS,210,2,2,5000
210,ACCIÓN SOCIAL,2301,SERVICIOS GENERALES DE ACCION SOCIAL,22699,OTROS GASTOS DIVERSOS,210,2,2,7500
210,ACCIÓN SOCIAL,2301,SERVICIOS GENERALES DE ACCION SOCIAL,22707,ESTUDIOS Y TRABAJOS TECNICOS,210,2,2,29549
210,ACCIÓN SOCIAL,2301,SERVICIOS GENERALES DE ACCION SOCIAL,22712,SERVICIOS INFORMATICOS,210,2,2,21780
210,ACCIÓN SOCIAL,2301,SERVICIOS GENERALES DE ACCION SOCIAL,22717,SERVICIOS DE AGENCIAS DE VIAJES,210,2,2,2000
210,ACCIÓN SOCIAL,2301,SERVICIOS GENERALES DE ACCION SOCIAL,22720,SERVICIOS DE TRADUCCION E INTERPRETES,210,2,2,30000
210,ACCIÓN SOCIAL,2301,SERVICIOS GENERALES DE ACCION SOCIAL,22740,SERVICIOS DE ACCION SOCIAL,210,2,2,18000
210,ACCIÓN SOCIAL,2301,SERVICIOS GENERALES DE ACCION SOCIAL,22754,SERVICIOS DE FORMACION Y APRENDIZAJE,210,2,2,30000
210,ACCIÓN SOCIAL,2301,SERVICIOS GENERALES DE ACCION SOCIAL,23001,"DIETAS, LOCOMOCION Y TRASLADO DEL PERSONAL",210,2,2,5000
210,ACCIÓN SOCIAL,2301,SERVICIOS GENERALES DE ACCION SOCIAL,48199,OTRAS TRANSFERENCIAS CORRIENTES A INSTITUCIONES SIN FINES DE LUCRO,210,2,4,5000
210,ACCIÓN SOCIAL,2301,SERVICIOS GENERALES DE ACCION SOCIAL,64401,APLICACIONES INFORMÁTICAS,210,2,6,500000
210,ACCIÓN SOCIAL,2311,ACCIÓN SOCIAL DE BASE,12001,RETRIBUCIONES BASICAS DEL PERSONAL FUNCIONARIO,210,2,1,1596783
210,ACCIÓN SOCIAL,2311,ACCIÓN SOCIAL DE BASE,12101,COMPLEMENTO DE DESTINO,210,2,1,624355
210,ACCIÓN SOCIAL,2311,ACCIÓN SOCIAL DE BASE,12102,COMPLEMENTO ESPECIFICO,210,2,1,1698859
210,ACCIÓN SOCIAL,2311,ACCIÓN SOCIAL DE BASE,12103,COMPLEMENTO DE PRODUCTIVIDAD,210,2,1,116008
210,ACCIÓN SOCIAL,2311,ACCIÓN SOCIAL DE BASE,16001,SEGURIDAD SOCIAL,210,2,1,1040938
210,ACCIÓN SOCIAL,2311,ACCIÓN SOCIAL DE BASE,16004,CUOTAS ELKARKIDETZA,210,2,1,61704
210,ACCIÓN SOCIAL,2311,ACCIÓN SOCIAL DE BASE,22699,OTROS GASTOS DIVERSOS,210,2,2,3000
210,ACCIÓN SOCIAL,2311,ACCIÓN SOCIAL DE BASE,22707,ESTUDIOS Y TRABAJOS TECNICOS,210,2,2,20000
210,ACCIÓN SOCIAL,2311,ACCIÓN SOCIAL DE BASE,22712,SERVICIOS INFORMATICOS,210,2,2,20000
210,ACCIÓN SOCIAL,2311,ACCIÓN SOCIAL DE BASE,22740,SERVICIOS DE ACCION SOCIAL,210,2,2,1270010
210,ACCIÓN SOCIAL,2311,ACCIÓN SOCIAL DE BASE,62201,EDIFICIOS Y OTRAS CONSTRUCCIONES DESTINADAS AL SERVICIO PUBLICO,210,2,6,20000
210,ACCIÓN SOCIAL,2312,"MENORES, FAMILIA Y DISCAPACIDAD",12001,RETRIBUCIONES BASICAS DEL PERSONAL FUNCIONARIO,210,2,1,95517
210,ACCIÓN SOCIAL,2312,"MENORES, FAMILIA Y DISCAPACIDAD",12101,COMPLEMENTO DE DESTINO,210,2,1,45981
210,ACCIÓN SOCIAL,2312,"MENORES, FAMILIA Y DISCAPACIDAD",12102,COMPLEMENTO ESPECIFICO,210,2,1,106970
210,ACCIÓN SOCIAL,2312,"MENORES, FAMILIA Y DISCAPACIDAD",12103,COMPLEMENTO DE PRODUCTIVIDAD,210,2,1,9715
210,ACCIÓN SOCIAL,2312,"MENORES, FAMILIA Y DISCAPACIDAD",16001,SEGURIDAD SOCIAL,210,2,1,60997
210,ACCIÓN SOCIAL,2312,"MENORES, FAMILIA Y DISCAPACIDAD",16004,CUOTAS ELKARKIDETZA,210,2,1,2352
210,ACCIÓN SOCIAL,2312,"MENORES, FAMILIA Y DISCAPACIDAD",22106,SUMINISTRO DE PRODUCTOS ALIMENTICIOS,210,2,2,500
210,ACCIÓN SOCIAL,2312,"MENORES, FAMILIA Y DISCAPACIDAD",22301,TRANSPORTES,210,2,2,2000
210,ACCIÓN SOCIAL,2312,"MENORES, FAMILIA Y DISCAPACIDAD",22603,PUBLICIDAD Y PROPAGANDA,210,2,2,1000
210,ACCIÓN SOCIAL,2312,"MENORES, FAMILIA Y DISCAPACIDAD",22605,REUNIONES Y CONFERENCIAS,210,2,2,1500
210,ACCIÓN SOCIAL,2312,"MENORES, FAMILIA Y DISCAPACIDAD",22707,ESTUDIOS Y TRABAJOS TECNICOS,210,2,2,5000
210,ACCIÓN SOCIAL,2312,"MENORES, FAMILIA Y DISCAPACIDAD",22712,SERVICIOS INFORMATICOS,210,2,2,15000
210,ACCIÓN SOCIAL,2312,"MENORES, FAMILIA Y DISCAPACIDAD",22740,SERVICIOS DE ACCION SOCIAL,210,2,2,4629821
210,ACCIÓN SOCIAL,2312,"MENORES, FAMILIA Y DISCAPACIDAD",48099,OTRAS TRANSFERENCIAS CORRIENTES A FAMILIAS,210,2,4,12000
210,ACCIÓN SOCIAL,2312,"MENORES, FAMILIA Y DISCAPACIDAD",48199,OTRAS TRANSFERENCIAS CORRIENTES A INSTITUCIONES SIN FINES DE LUCRO,210,2,4,916730
210,ACCIÓN SOCIAL,2313,PERSONAS MAYORES,12001,RETRIBUCIONES BASICAS DEL PERSONAL FUNCIONARIO,210,2,1,164500
210,ACCIÓN SOCIAL,2313,PERSONAS MAYORES,12101,COMPLEMENTO DE DESTINO,210,2,1,64408
210,ACCIÓN SOCIAL,2313,PERSONAS MAYORES,12102,COMPLEMENTO ESPECIFICO,210,2,1,190292
210,ACCIÓN SOCIAL,2313,PERSONAS MAYORES,12103,COMPLEMENTO DE PRODUCTIVIDAD,210,2,1,22215
210,ACCIÓN SOCIAL,2313,PERSONAS MAYORES,16001,SEGURIDAD SOCIAL,210,2,1,113503
210,ACCIÓN SOCIAL,2313,PERSONAS MAYORES,16004,CUOTAS ELKARKIDETZA,210,2,1,6699
210,ACCIÓN SOCIAL,2313,PERSONAS MAYORES,22106,SUMINISTRO DE PRODUCTOS ALIMENTICIOS,210,2,2,1000
210,ACCIÓN SOCIAL,2313,PERSONAS MAYORES,22199,OTROS SUMINISTROS,210,2,2,14000
210,ACCIÓN SOCIAL,2313,PERSONAS MAYORES,22602,ATENCIONES PROTOCALARIAS Y REPRESENTATIVAS,210,2,2,13490
210,ACCIÓN SOCIAL,2313,PERSONAS MAYORES,22603,PUBLICIDAD Y PROPAGANDA,210,2,2,21000
210,ACCIÓN SOCIAL,2313,PERSONAS MAYORES,22605,REUNIONES Y CONFERENCIAS,210,2,2,80000
210,ACCIÓN SOCIAL,2313,PERSONAS MAYORES,22699,OTROS GASTOS DIVERSOS,210,2,2,20000
210,ACCIÓN SOCIAL,2313,PERSONAS MAYORES,22707,ESTUDIOS Y TRABAJOS TECNICOS,210,2,2,45789
210,ACCIÓN SOCIAL,2313,PERSONAS MAYORES,22712,SERVICIOS INFORMATICOS,210,2,2,15000
210,ACCIÓN SOCIAL,2313,PERSONAS MAYORES,22723,SERVICIOS DE ILUMINACIÓN Y SONIDO,210,2,2,1000
210,ACCIÓN SOCIAL,2313,PERSONAS MAYORES,22740,SERVICIOS DE ACCION SOCIAL,210,2,2,15652467
210,ACCIÓN SOCIAL,2313,PERSONAS MAYORES,48099,OTRAS TRANSFERENCIAS CORRIENTES A FAMILIAS,210,2,4,3090000
210,ACCIÓN SOCIAL,2313,PERSONAS MAYORES,48199,OTRAS TRANSFERENCIAS CORRIENTES A INSTITUCIONES SIN FINES DE LUCRO,210,2,4,1537490
210,ACCIÓN SOCIAL,2313,PERSONAS MAYORES,78199,TRANSFERENCIAS DE CAPITAL A INSTITUCIONES SIN FINES DE LUCRO,210,2,7,99000
210,ACCIÓN SOCIAL,2315,INSERCIÓN SOCIAL,12001,RETRIBUCIONES BASICAS DEL PERSONAL FUNCIONARIO,210,2,1,225320
210,ACCIÓN SOCIAL,2315,INSERCIÓN SOCIAL,12101,COMPLEMENTO DE DESTINO,210,2,1,94320
210,ACCIÓN SOCIAL,2315,INSERCIÓN SOCIAL,12102,COMPLEMENTO ESPECIFICO,210,2,1,267936
210,ACCIÓN SOCIAL,2315,INSERCIÓN SOCIAL,12103,COMPLEMENTO DE PRODUCTIVIDAD,210,2,1,31071
210,ACCIÓN SOCIAL,2315,INSERCIÓN SOCIAL,12104,GRATIFICACIONES,210,2,1,4102
210,ACCIÓN SOCIAL,2315,INSERCIÓN SOCIAL,16001,SEGURIDAD SOCIAL,210,2,1,156625
210,ACCIÓN SOCIAL,2315,INSERCIÓN SOCIAL,16004,CUOTAS ELKARKIDETZA,210,2,1,3747
210,ACCIÓN SOCIAL,2315,INSERCIÓN SOCIAL,22699,OTROS GASTOS DIVERSOS,210,2,2,60000
210,ACCIÓN SOCIAL,2315,INSERCIÓN SOCIAL,22740,SERVICIOS DE ACCION SOCIAL,210,2,2,270000
210,ACCIÓN SOCIAL,2315,INSERCIÓN SOCIAL,48099,OTRAS TRANSFERENCIAS CORRIENTES A FAMILIAS,210,2,4,6496600
210,ACCIÓN SOCIAL,2315,INSERCIÓN SOCIAL,48199,OTRAS TRANSFERENCIAS CORRIENTES A INSTITUCIONES SIN FINES DE LUCRO,210,2,4,2069780
210,ACCIÓN SOCIAL,2316,ALOJAMIENTO DE URGENCIA,12001,RETRIBUCIONES BASICAS DEL PERSONAL FUNCIONARIO,210,2,1,218050
210,ACCIÓN SOCIAL,2316,ALOJAMIENTO DE URGENCIA,12101,COMPLEMENTO DE DESTINO,210,2,1,75823
210,ACCIÓN SOCIAL,2316,ALOJAMIENTO DE URGENCIA,12102,COMPLEMENTO ESPECIFICO,210,2,1,356679
210,ACCIÓN SOCIAL,2316,ALOJAMIENTO DE URGENCIA,12103,COMPLEMENTO DE PRODUCTIVIDAD,210,2,1,43713
210,ACCIÓN SOCIAL,2316,ALOJAMIENTO DE URGENCIA,16001,SEGURIDAD SOCIAL,210,2,1,190197
210,ACCIÓN SOCIAL,2316,ALOJAMIENTO DE URGENCIA,16004,CUOTAS ELKARKIDETZA,210,2,1,11403
210,ACCIÓN SOCIAL,2316,ALOJAMIENTO DE URGENCIA,21901,CONSERVACION DE OTRO INMOVILIZADO MATERIAL,210,2,2,5000
210,ACCIÓN SOCIAL,2316,ALOJAMIENTO DE URGENCIA,22106,SUMINISTRO DE PRODUCTOS ALIMENTICIOS,210,2,2,10000
210,ACCIÓN SOCIAL,2316,ALOJAMIENTO DE URGENCIA,22109,SUMINISTRO DE PRODUCTOS DE LIMPIEZA Y ASEO,210,2,2,6000
210,ACCIÓN SOCIAL,2316,ALOJAMIENTO DE URGENCIA,22110,SUMINISTRO DE MENAJE DOMESTICO,210,2,2,15000
210,ACCIÓN SOCIAL,2316,ALOJAMIENTO DE URGENCIA,22199,OTROS SUMINISTROS,210,2,2,3000
210,ACCIÓN SOCIAL,2316,ALOJAMIENTO DE URGENCIA,22610,INDEMNIZACIONES,210,2,2,1000
210,ACCIÓN SOCIAL,2316,ALOJAMIENTO DE URGENCIA,22699,OTROS GASTOS DIVERSOS,210,2,2,5000
210,ACCIÓN SOCIAL,2316,ALOJAMIENTO DE URGENCIA,22721,SERVICIOS DE LIMPIEZA Y ASEO,210,2,2,90000
210,ACCIÓN SOCIAL,2316,ALOJAMIENTO DE URGENCIA,22740,SERVICIOS DE ACCION SOCIAL,210,2,2,524594
210,ACCIÓN SOCIAL,2316,ALOJAMIENTO DE URGENCIA,48199,OTRAS TRANSFERENCIAS CORRIENTES A INSTITUCIONES SIN FINES DE LUCRO,210,2,4,810000
210,ACCIÓN SOCIAL,2316,ALOJAMIENTO DE URGENCIA,62201,EDIFICIOS Y OTRAS CONSTRUCCIONES DESTINADAS AL SERVICIO PUBLICO,210,2,6,500000
210,ACCIÓN SOCIAL,3371,INSTALACIONES DE ESPARCIMIENTO Y OCIO,62201,EDIFICIOS Y OTRAS CONSTRUCCIONES DESTINADAS AL SERVICIO PUBLICO,210,3,6,20000
210,ACCIÓN SOCIAL,3371,INSTALACIONES DE ESPARCIMIENTO Y OCIO,62501,MOBILIARIO DESTINADO AL SERVICIO PUBLICO,210,3,6,25000
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,12001,RETRIBUCIONES BASICAS DEL PERSONAL FUNCIONARIO,220,2,1,91603
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,12101,COMPLEMENTO DE DESTINO,220,2,1,34171
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,12102,COMPLEMENTO ESPECIFICO,220,2,1,92654
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,12103,COMPLEMENTO DE PRODUCTIVIDAD,220,2,1,8530
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,16001,SEGURIDAD SOCIAL,220,2,1,58780
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,16004,CUOTAS ELKARKIDETZA,220,2,1,2352
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,20101,ARRENDAMIENTO DE EDIFICIOS Y OTRAS CONSTRUCCIONES,220,2,2,8000
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,20901,ARRENDAMIENTO DE OTRO INMOVILIZADO MATERIAL,220,2,2,4000
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,22199,OTROS SUMINISTROS,220,2,2,2500
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,22301,TRANSPORTES,220,2,2,500
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,22602,ATENCIONES PROTOCALARIAS Y REPRESENTATIVAS,220,2,2,1000
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,22603,PUBLICIDAD Y PROPAGANDA,220,2,2,13500
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,22605,REUNIONES Y CONFERENCIAS,220,2,2,11000
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,22606,ACTIVIDADES SOCIO-CULTURALES,220,2,2,11500
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,22607,CUOTAS PARTICIPACION EN OTROS ENTES,220,2,2,500
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,22699,OTROS GASTOS DIVERSOS,220,2,2,6000
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,22704,CONTRATOS SOCIO-CULTURALES,220,2,2,5500
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,22707,ESTUDIOS Y TRABAJOS TECNICOS,220,2,2,17500
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,22712,SERVICIOS INFORMATICOS,220,2,2,4000
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,22713,PRESTACIONES DE SERVICIOS DE COMUNICACIÓN E IMAGEN,220,2,2,1000
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,22717,SERVICIOS DE AGENCIAS DE VIAJES,220,2,2,6000
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,22720,SERVICIOS DE TRADUCCION E INTERPRETES,220,2,2,16000
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,22723,SERVICIOS DE ILUMINACIÓN Y SONIDO,220,2,2,1000
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,22751,SERVICIOS EDUCATIVOS,220,2,2,7000
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,22756,SERVICIOS DE GESTIÓN INTERCULTURAL,220,2,2,82160
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,22757,SERVICIOS DE MEDIACIÓN,220,2,2,1100
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,22799,OTROS TRABAJOS REALIZADOS POR EMPRESAS EXTERNAS,220,2,2,500
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,23001,"DIETAS, LOCOMOCION Y TRASLADO DEL PERSONAL",220,2,2,6000
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,48099,OTRAS TRANSFERENCIAS CORRIENTES A FAMILIAS,220,2,4,1000
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,48199,OTRAS TRANSFERENCIAS CORRIENTES A INSTITUCIONES SIN FINES DE LUCRO,220,2,4,15000
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2317,ATENCIÓN SOCIAL DIRIGIDA A LAS MUJERES,10001,RETRIBUCIONES BASICAS Y OTRAS REMUNERACIONES DE ALTOS CARGOS,220,2,1,76391
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2317,ATENCIÓN SOCIAL DIRIGIDA A LAS MUJERES,11001,RETRIBUCIONES BASICAS Y OTRAS REMUNERACIONES DEL PERSONAL EVENTUAL DE GABINETES,220,2,1,70994
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2317,ATENCIÓN SOCIAL DIRIGIDA A LAS MUJERES,12001,RETRIBUCIONES BASICAS DEL PERSONAL FUNCIONARIO,220,2,1,158029
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2317,ATENCIÓN SOCIAL DIRIGIDA A LAS MUJERES,12101,COMPLEMENTO DE DESTINO,220,2,1,68701
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2317,ATENCIÓN SOCIAL DIRIGIDA A LAS MUJERES,12102,COMPLEMENTO ESPECIFICO,220,2,1,183023
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2317,ATENCIÓN SOCIAL DIRIGIDA A LAS MUJERES,12103,COMPLEMENTO DE PRODUCTIVIDAD,220,2,1,7225
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2317,ATENCIÓN SOCIAL DIRIGIDA A LAS MUJERES,16001,SEGURIDAD SOCIAL,220,2,1,129564
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2317,ATENCIÓN SOCIAL DIRIGIDA A LAS MUJERES,16004,CUOTAS ELKARKIDETZA,220,2,1,3416
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2317,ATENCIÓN SOCIAL DIRIGIDA A LAS MUJERES,20101,ARRENDAMIENTO DE EDIFICIOS Y OTRAS CONSTRUCCIONES,220,2,2,1000
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2317,ATENCIÓN SOCIAL DIRIGIDA A LAS MUJERES,20901,ARRENDAMIENTO DE OTRO INMOVILIZADO MATERIAL,220,2,2,3000
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2317,ATENCIÓN SOCIAL DIRIGIDA A LAS MUJERES,22110,SUMINISTRO DE MENAJE DOMESTICO,220,2,2,4000
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2317,ATENCIÓN SOCIAL DIRIGIDA A LAS MUJERES,22199,OTROS SUMINISTROS,220,2,2,3500
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2317,ATENCIÓN SOCIAL DIRIGIDA A LAS MUJERES,22408,SEGUROS DE RESPONSABILIDAD CIVIL,220,2,2,1000
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2317,ATENCIÓN SOCIAL DIRIGIDA A LAS MUJERES,22601,CANONES,220,2,2,300
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2317,ATENCIÓN SOCIAL DIRIGIDA A LAS MUJERES,22603,PUBLICIDAD Y PROPAGANDA,220,2,2,26000
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2317,ATENCIÓN SOCIAL DIRIGIDA A LAS MUJERES,22604,GASTOS JURIDICOS,220,2,2,5000
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2317,ATENCIÓN SOCIAL DIRIGIDA A LAS MUJERES,22605,REUNIONES Y CONFERENCIAS,220,2,2,55000
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2317,ATENCIÓN SOCIAL DIRIGIDA A LAS MUJERES,22699,OTROS GASTOS DIVERSOS,220,2,2,17000
