#Orgánica,,Programa,,Subconcepto,,Vinc. Org.,Vinc. Fun.,Vinc. Eco.,"Crédito inicial 2015","Modificaciones 2015","Credito definitivo 2015","Obligado 2015"
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1691,SERVICIOS GENERALES DEL BIENESTAR COMUNITARIO,23001,"DIETAS, LOCOMOCION Y TRASLADO DEL PERSONAL",310,1,2,1400,0,1400,1242.78
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1711,PARQUES Y JARDINES,12001,RETRIBUCIONES BASICAS DEL PERSONAL FUNCIONARIO,310,1,1,204631,0,204631,163710
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1711,PARQUES Y JARDINES,12101,COMPLEMENTO DE DESTINO,310,1,1,73933,0,73933,85853.18
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1711,PARQUES Y JARDINES,12102,COMPLEMENTO ESPECIFICO,310,1,1,217929,0,217929,239447.69
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1711,PARQUES Y JARDINES,12103,COMPLEMENTO DE PRODUCTIVIDAD,310,1,1,39423,0,39423,45969.66
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1711,PARQUES Y JARDINES,12104,GRATIFICACIONES,310,1,1,1257,0,1257,576.33
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1711,PARQUES Y JARDINES,12105,PRESTACIONES Y COMPLEMENTOS POR INCAPACIDAD TEMPORAL,310,1,1,0,0,0,12113.3
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1711,PARQUES Y JARDINES,16001,SEGURIDAD SOCIAL,310,1,1,137466,0,137466,158938.19
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1711,PARQUES Y JARDINES,16004,CUOTAS ELKARKIDETZA,310,1,1,4936,0,4936,4933.88
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1711,PARQUES Y JARDINES,21001,CONSERVACION INFRAESTRUCTURAS Y BIENES NATURALES,310,1,2,6846900,175347,7022247,6266206.45
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1711,PARQUES Y JARDINES,60101,INFRAESTRUCTURA Y URBANIZACION DESTINADAS AL USO GENERAL,310,1,6,120000,0,120000,107046.3
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1721,PROTECCIÓN CONTRA CONTAMINACIÓN ACÚSTICA/LUMÍN/ATM,60101,INFRAESTRUCTURA Y URBANIZACION DESTINADAS AL USO GENERAL,310,1,6,0,74587,74587,69234.48
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1751,PARQUES FORESTALES,12001,RETRIBUCIONES BASICAS DEL PERSONAL FUNCIONARIO,310,1,1,40463,0,40463,31571.09
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1751,PARQUES FORESTALES,12101,COMPLEMENTO DE DESTINO,310,1,1,13640,0,13640,14975.03
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1751,PARQUES FORESTALES,12102,COMPLEMENTO ESPECIFICO,310,1,1,48060,0,48060,52946.34
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1751,PARQUES FORESTALES,12103,COMPLEMENTO DE PRODUCTIVIDAD,310,1,1,8794,0,8794,9192.73
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1751,PARQUES FORESTALES,12105,PRESTACIONES Y COMPLEMENTOS POR INCAPACIDAD TEMPORAL,310,1,1,0,0,0,611.73
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1751,PARQUES FORESTALES,16001,SEGURIDAD SOCIAL,310,1,1,31659,0,31659,33552.58
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1751,PARQUES FORESTALES,21001,CONSERVACION INFRAESTRUCTURAS Y BIENES NATURALES,310,1,2,645097,0,645097,641102.79
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",1751,PARQUES FORESTALES,60101,INFRAESTRUCTURA Y URBANIZACION DESTINADAS AL USO GENERAL,310,1,6,120000,0,120000,119986.63
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",9121,APOYO AL GOBIERNO MUNICIPAL,10001,RETRIBUCIONES BASICAS Y OTRAS REMUNERACIONES DE ALTOS CARGOS,310,9,1,88862,0,88862,43285
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",9121,APOYO AL GOBIERNO MUNICIPAL,16001,SEGURIDAD SOCIAL,310,9,1,13566,0,13566,17708.3
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",9209,GASTOS COMUNES DE LOS DIFERENTES SERVICIOS,12001,RETRIBUCIONES BASICAS DEL PERSONAL FUNCIONARIO,310,9,1,70542,0,70542,56593.81
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",9209,GASTOS COMUNES DE LOS DIFERENTES SERVICIOS,12101,COMPLEMENTO DE DESTINO,310,9,1,27049,0,27049,32300.38
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",9209,GASTOS COMUNES DE LOS DIFERENTES SERVICIOS,12102,COMPLEMENTO ESPECIFICO,310,9,1,71808,0,71808,81986.54
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",9209,GASTOS COMUNES DE LOS DIFERENTES SERVICIOS,12103,COMPLEMENTO DE PRODUCTIVIDAD,310,9,1,17873,0,17873,21974.3
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",9209,GASTOS COMUNES DE LOS DIFERENTES SERVICIOS,12105,PRESTACIONES Y COMPLEMENTOS POR INCAPACIDAD TEMPORAL,310,9,1,0,0,0,2208.19
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",9209,GASTOS COMUNES DE LOS DIFERENTES SERVICIOS,16001,SEGURIDAD SOCIAL,310,9,1,45667,0,45667,54080.34
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",9209,GASTOS COMUNES DE LOS DIFERENTES SERVICIOS,16004,CUOTAS ELKARKIDETZA,310,9,1,3657,0,3657,3162.02
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",9209,GASTOS COMUNES DE LOS DIFERENTES SERVICIOS,60201,PATRIMONIO HISTORICO DESTINADO AL USO GENERAL,310,9,6,100000,0,100000,0
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",9209,GASTOS COMUNES DE LOS DIFERENTES SERVICIOS,62201,EDIFICIOS Y OTRAS CONSTRUCCIONES DESTINADAS AL SERVICIO PUBLICO,310,9,6,3580000,-743318.69,2836681.31,591288.35
310,"OBRAS, SERVICIOS, REHABILITACIÓN URBANA Y ESPACIO PUBLICO",9209,GASTOS COMUNES DE LOS DIFERENTES SERVICIOS,68201,EDIFICIOS Y OTRAS CONSTRUCCIONES PATRIMONIALES,310,9,6,0,0,0,20799.59
319,OBRAS Y SERVICIOS DISTRITOS,1533,URBANIZACIÓN E INFRAESTRUCTURAS ESPACIOS URBANOS,60101,INFRAESTRUCTURA Y URBANIZACION DESTINADAS AL USO GENERAL,319,1,6,11282000,0,11282000,10311769.39
320,PLANIFICACIÓN URBANA,1502,SERVICIOS GENERALES DE URBANISMO,10001,RETRIBUCIONES BASICAS Y OTRAS REMUNERACIONES DE ALTOS CARGOS,320,1,1,0,0,0,39408.94
320,PLANIFICACIÓN URBANA,1502,SERVICIOS GENERALES DE URBANISMO,11001,RETRIBUCIONES BASICAS Y OTRAS REMUNERACIONES DEL PERSONAL EVENTUAL DE GABINETES,320,1,1,84233,0,84233,87733.06
320,PLANIFICACIÓN URBANA,1502,SERVICIOS GENERALES DE URBANISMO,12001,RETRIBUCIONES BASICAS DEL PERSONAL FUNCIONARIO,320,1,1,608370,0,608370,489792.5
320,PLANIFICACIÓN URBANA,1502,SERVICIOS GENERALES DE URBANISMO,12101,COMPLEMENTO DE DESTINO,320,1,1,273731,0,273731,333541.3
320,PLANIFICACIÓN URBANA,1502,SERVICIOS GENERALES DE URBANISMO,12102,COMPLEMENTO ESPECIFICO,320,1,1,704275,0,704275,807956.37
320,PLANIFICACIÓN URBANA,1502,SERVICIOS GENERALES DE URBANISMO,12103,COMPLEMENTO DE PRODUCTIVIDAD,320,1,1,85338,0,85338,109876.77
320,PLANIFICACIÓN URBANA,1502,SERVICIOS GENERALES DE URBANISMO,12104,GRATIFICACIONES,320,1,1,0,0,0,196.01
320,PLANIFICACIÓN URBANA,1502,SERVICIOS GENERALES DE URBANISMO,12105,PRESTACIONES Y COMPLEMENTOS POR INCAPACIDAD TEMPORAL,320,1,1,0,0,0,42467.9
320,PLANIFICACIÓN URBANA,1502,SERVICIOS GENERALES DE URBANISMO,16001,SEGURIDAD SOCIAL,320,1,1,411500,0,411500,444217.63
320,PLANIFICACIÓN URBANA,1502,SERVICIOS GENERALES DE URBANISMO,16004,CUOTAS ELKARKIDETZA,320,1,1,21467,0,21467,22409.66
320,PLANIFICACIÓN URBANA,1502,SERVICIOS GENERALES DE URBANISMO,20901,ARRENDAMIENTO DE OTRO INMOVILIZADO MATERIAL,320,1,2,1000,0,1000,0
320,PLANIFICACIÓN URBANA,1502,SERVICIOS GENERALES DE URBANISMO,21901,CONSERVACION DE OTRO INMOVILIZADO MATERIAL,320,1,2,1000,0,1000,1226.94
320,PLANIFICACIÓN URBANA,1502,SERVICIOS GENERALES DE URBANISMO,22003,MATERIAL INFORMATICO NO INVENTARIABLE,320,1,2,1000,0,1000,10162.61
320,PLANIFICACIÓN URBANA,1502,SERVICIOS GENERALES DE URBANISMO,22199,OTROS SUMINISTROS,320,1,2,3000,0,3000,3565.48
320,PLANIFICACIÓN URBANA,1502,SERVICIOS GENERALES DE URBANISMO,22301,TRANSPORTES,320,1,2,1000,0,1000,0
320,PLANIFICACIÓN URBANA,1502,SERVICIOS GENERALES DE URBANISMO,22602,ATENCIONES PROTOCALARIAS Y REPRESENTATIVAS,320,1,2,1500,0,1500,0
320,PLANIFICACIÓN URBANA,1502,SERVICIOS GENERALES DE URBANISMO,22603,PUBLICIDAD Y PROPAGANDA,320,1,2,1500,0,1500,0
320,PLANIFICACIÓN URBANA,1502,SERVICIOS GENERALES DE URBANISMO,22604,GASTOS JURIDICOS,320,1,2,0,0,0,1605.98
320,PLANIFICACIÓN URBANA,1502,SERVICIOS GENERALES DE URBANISMO,22605,REUNIONES Y CONFERENCIAS,320,1,2,1500,0,1500,0
320,PLANIFICACIÓN URBANA,1502,SERVICIOS GENERALES DE URBANISMO,22610,INDEMNIZACIONES,320,1,2,1000,0,1000,0
320,PLANIFICACIÓN URBANA,1502,SERVICIOS GENERALES DE URBANISMO,22699,OTROS GASTOS DIVERSOS,320,1,2,6500,0,6500,14973.04
320,PLANIFICACIÓN URBANA,1502,SERVICIOS GENERALES DE URBANISMO,22704,CONTRATOS SOCIO-CULTURALES,320,1,2,2000,0,2000,0
320,PLANIFICACIÓN URBANA,1502,SERVICIOS GENERALES DE URBANISMO,22707,ESTUDIOS Y TRABAJOS TECNICOS,320,1,2,56000,0,56000,6981.3
320,PLANIFICACIÓN URBANA,1502,SERVICIOS GENERALES DE URBANISMO,22712,SERVICIOS INFORMATICOS,320,1,2,5000,0,5000,1569.19
320,PLANIFICACIÓN URBANA,1502,SERVICIOS GENERALES DE URBANISMO,22717,SERVICIOS DE AGENCIAS DE VIAJES,320,1,2,2000,0,2000,119.03
320,PLANIFICACIÓN URBANA,1502,SERVICIOS GENERALES DE URBANISMO,22720,SERVICIOS DE TRADUCCION E INTERPRETES,320,1,2,3000,0,3000,0
320,PLANIFICACIÓN URBANA,1502,SERVICIOS GENERALES DE URBANISMO,23001,"DIETAS, LOCOMOCION Y TRASLADO DEL PERSONAL",320,1,2,3000,0,3000,349.29
320,PLANIFICACIÓN URBANA,1502,SERVICIOS GENERALES DE URBANISMO,23901,OTRAS INDEMNIZACIONES. ASISTENCIA TRIBUNALES,320,1,2,7000,0,7000,576
320,PLANIFICACIÓN URBANA,1502,SERVICIOS GENERALES DE URBANISMO,23999,OTRAS INDEMNIZACIONES,320,1,2,3000,0,3000,0
320,PLANIFICACIÓN URBANA,1511,PLANEAMIENTO URBANÍSTICO,11001,RETRIBUCIONES BASICAS Y OTRAS REMUNERACIONES DEL PERSONAL EVENTUAL DE GABINETES,320,1,1,116445,0,116445,0
320,PLANIFICACIÓN URBANA,1511,PLANEAMIENTO URBANÍSTICO,12001,RETRIBUCIONES BASICAS DEL PERSONAL FUNCIONARIO,320,1,1,451888,0,451888,387914.01
320,PLANIFICACIÓN URBANA,1511,PLANEAMIENTO URBANÍSTICO,12101,COMPLEMENTO DE DESTINO,320,1,1,200476,0,200476,266041.22
320,PLANIFICACIÓN URBANA,1511,PLANEAMIENTO URBANÍSTICO,12102,COMPLEMENTO ESPECIFICO,320,1,1,511793,0,511793,627087.73
320,PLANIFICACIÓN URBANA,1511,PLANEAMIENTO URBANÍSTICO,12103,COMPLEMENTO DE PRODUCTIVIDAD,320,1,1,65615,0,65615,74402.4
320,PLANIFICACIÓN URBANA,1511,PLANEAMIENTO URBANÍSTICO,12104,GRATIFICACIONES,320,1,1,4580,0,4580,4682.37
320,PLANIFICACIÓN URBANA,1511,PLANEAMIENTO URBANÍSTICO,12105,PRESTACIONES Y COMPLEMENTOS POR INCAPACIDAD TEMPORAL,320,1,1,0,0,0,33262.85
320,PLANIFICACIÓN URBANA,1511,PLANEAMIENTO URBANÍSTICO,16001,SEGURIDAD SOCIAL,320,1,1,322027,0,322027,338819.34
320,PLANIFICACIÓN URBANA,1511,PLANEAMIENTO URBANÍSTICO,16004,CUOTAS ELKARKIDETZA,320,1,1,19301,0,19301,22167.27
320,PLANIFICACIÓN URBANA,1511,PLANEAMIENTO URBANÍSTICO,22199,OTROS SUMINISTROS,320,1,2,2000,0,2000,0
320,PLANIFICACIÓN URBANA,1511,PLANEAMIENTO URBANÍSTICO,22602,ATENCIONES PROTOCALARIAS Y REPRESENTATIVAS,320,1,2,2500,0,2500,0
320,PLANIFICACIÓN URBANA,1511,PLANEAMIENTO URBANÍSTICO,22603,PUBLICIDAD Y PROPAGANDA,320,1,2,3000,0,3000,0
320,PLANIFICACIÓN URBANA,1511,PLANEAMIENTO URBANÍSTICO,22605,REUNIONES Y CONFERENCIAS,320,1,2,1100,0,1100,0
320,PLANIFICACIÓN URBANA,1511,PLANEAMIENTO URBANÍSTICO,22610,INDEMNIZACIONES,320,1,2,500,0,500,0
320,PLANIFICACIÓN URBANA,1511,PLANEAMIENTO URBANÍSTICO,22699,OTROS GASTOS DIVERSOS,320,1,2,1000,0,1000,1232.9
320,PLANIFICACIÓN URBANA,1511,PLANEAMIENTO URBANÍSTICO,22707,ESTUDIOS Y TRABAJOS TECNICOS,320,1,2,355500,0,355500,270720.3
320,PLANIFICACIÓN URBANA,1511,PLANEAMIENTO URBANÍSTICO,22712,SERVICIOS INFORMATICOS,320,1,2,500,0,500,0
320,PLANIFICACIÓN URBANA,1511,PLANEAMIENTO URBANÍSTICO,22717,SERVICIOS DE AGENCIAS DE VIAJES,320,1,2,500,0,500,0
320,PLANIFICACIÓN URBANA,1511,PLANEAMIENTO URBANÍSTICO,22720,SERVICIOS DE TRADUCCION E INTERPRETES,320,1,2,500,0,500,11186.68
320,PLANIFICACIÓN URBANA,1511,PLANEAMIENTO URBANÍSTICO,23001,"DIETAS, LOCOMOCION Y TRASLADO DEL PERSONAL",320,1,2,500,0,500,0
320,PLANIFICACIÓN URBANA,1511,PLANEAMIENTO URBANÍSTICO,68901,OTRAS INVERSIONES PATRIMONIALES,320,1,6,2000000,0,2000000,999103.71
320,PLANIFICACIÓN URBANA,1512,REGIMEN DE EDIFICACION,12001,RETRIBUCIONES BASICAS DEL PERSONAL FUNCIONARIO,320,1,1,612493,0,612493,488413.49
320,PLANIFICACIÓN URBANA,1512,REGIMEN DE EDIFICACION,12101,COMPLEMENTO DE DESTINO,320,1,1,272329,0,272329,325077.73
320,PLANIFICACIÓN URBANA,1512,REGIMEN DE EDIFICACION,12102,COMPLEMENTO ESPECIFICO,320,1,1,693054,0,693054,780119.34
320,PLANIFICACIÓN URBANA,1512,REGIMEN DE EDIFICACION,12103,COMPLEMENTO DE PRODUCTIVIDAD,320,1,1,80383,0,80383,101216.15
320,PLANIFICACIÓN URBANA,1512,REGIMEN DE EDIFICACION,12104,GRATIFICACIONES,320,1,1,2128,0,2128,13314.74
320,PLANIFICACIÓN URBANA,1512,REGIMEN DE EDIFICACION,12105,PRESTACIONES Y COMPLEMENTOS POR INCAPACIDAD TEMPORAL,320,1,1,0,0,0,4915.85
320,PLANIFICACIÓN URBANA,1512,REGIMEN DE EDIFICACION,16001,SEGURIDAD SOCIAL,320,1,1,389390,0,389390,416202.67
320,PLANIFICACIÓN URBANA,1512,REGIMEN DE EDIFICACION,16004,CUOTAS ELKARKIDETZA,320,1,1,20234,0,20234,20227.9
320,PLANIFICACIÓN URBANA,1512,REGIMEN DE EDIFICACION,22712,SERVICIOS INFORMATICOS,320,1,2,0,0,0,9799.79
320,PLANIFICACIÓN URBANA,1512,REGIMEN DE EDIFICACION,22718,EJECUCIONES SUBSIDIARIAS,320,1,2,120000,0,120000,73320.57
320,PLANIFICACIÓN URBANA,1521,PROMOCIÓN Y GESTIÓN VIVIENDA DE PROTECCIÓN PÚBLICA,71001,TRANSFERENCIAS DE CAPITAL A LA ADMINISTRACION GENERAL DE LA C.A.P.V.,320,1,7,1000000,0,1000000,479512.54
320,PLANIFICACIÓN URBANA,1522,CONSERVACIÓN Y REHABILITACIÓN DE LA EDIFICACIÓN,78099,TRANSFERENCIAS DE CAPITAL A FAMILIAS,320,1,7,930000,0,930000,560282.95
320,PLANIFICACIÓN URBANA,1533,URBANIZACIÓN E INFRAESTRUCTURAS ESPACIOS URBANOS,60001,INVERSIONES EN TERRENOS DESTINADOS AL USO GENERAL,320,1,6,620000,572414,1192414,578855.93
320,PLANIFICACIÓN URBANA,1533,URBANIZACIÓN E INFRAESTRUCTURAS ESPACIOS URBANOS,60101,INFRAESTRUCTURA Y URBANIZACION DESTINADAS AL USO GENERAL,320,1,6,0,0,0,126925.72
320,PLANIFICACIÓN URBANA,1533,URBANIZACIÓN E INFRAESTRUCTURAS ESPACIOS URBANOS,68001,TERRENOS Y BIENES NATURALES PATRIMONIALES,320,1,6,200000,0,200000,9922.06
320,PLANIFICACIÓN URBANA,1533,URBANIZACIÓN E INFRAESTRUCTURAS ESPACIOS URBANOS,72001,TRANSFERENCIAS DE CAPITAL A LA DIPUTACION FORAL DE BIZKAIA,320,1,7,71000,0,71000,59400
320,PLANIFICACIÓN URBANA,3361,PROTECCIÓN DEL PATRIMONIO HISTÓRICO-ARTÍSTICO,77199,TRANSFERENCIAS DE CAPITAL A OTRAS EMPRESAS PRIVADAS,320,3,7,30000,0,30000,30000
320,PLANIFICACIÓN URBANA,9121,APOYO AL GOBIERNO MUNICIPAL,10001,RETRIBUCIONES BASICAS Y OTRAS REMUNERACIONES DE ALTOS CARGOS,320,9,1,90484,0,90484,42433.93
320,PLANIFICACIÓN URBANA,9121,APOYO AL GOBIERNO MUNICIPAL,16001,SEGURIDAD SOCIAL,320,9,1,13566,0,13566,3442.24
410,CULTURA,1532,PAVIMENTACIÓN DE VÍAS PÚBLICAS,21001,CONSERVACION INFRAESTRUCTURAS Y BIENES NATURALES,410,1,2,0,3000,3000,2871.11
410,CULTURA,3291,ENSEÑANZA DE MÚSICA,12001,RETRIBUCIONES BASICAS DEL PERSONAL FUNCIONARIO,410,3,1,287076,0,287076,231319.98
410,CULTURA,3291,ENSEÑANZA DE MÚSICA,12101,COMPLEMENTO DE DESTINO,410,3,1,106325,0,106325,124136.14
410,CULTURA,3291,ENSEÑANZA DE MÚSICA,12102,COMPLEMENTO ESPECIFICO,410,3,1,270575,0,270575,315911.55
410,CULTURA,3291,ENSEÑANZA DE MÚSICA,12103,COMPLEMENTO DE PRODUCTIVIDAD,410,3,1,21768,0,21768,28024.31
410,CULTURA,3291,ENSEÑANZA DE MÚSICA,12105,PRESTACIONES Y COMPLEMENTOS POR INCAPACIDAD TEMPORAL,410,3,1,0,0,0,26003.69
410,CULTURA,3291,ENSEÑANZA DE MÚSICA,16001,SEGURIDAD SOCIAL,410,3,1,145375,0,145375,166942.73
410,CULTURA,3291,ENSEÑANZA DE MÚSICA,16004,CUOTAS ELKARKIDETZA,410,3,1,6784,0,6784,6783.28
410,CULTURA,3291,ENSEÑANZA DE MÚSICA,43102,TRANSFERENCIAS CORRIENTES A BILBAO MUSIKA O.A.L.,410,3,4,2296129,0,2296129,2296129
410,CULTURA,3291,ENSEÑANZA DE MÚSICA,73102,TRANSFERENCIAS DE CAPITAL A BILBAO MUSIKA O.A.L.,410,3,7,23000,0,23000,22938.22
410,CULTURA,3301,SERVICIOS GENERALES DE CULTURA,10001,RETRIBUCIONES BASICAS Y OTRAS REMUNERACIONES DE ALTOS CARGOS,410,3,1,0,0,0,44858.95
410,CULTURA,3301,SERVICIOS GENERALES DE CULTURA,11001,RETRIBUCIONES BASICAS Y OTRAS REMUNERACIONES DEL PERSONAL EVENTUAL DE GABINETES,410,3,1,87402,0,87402,90925.68
410,CULTURA,3301,SERVICIOS GENERALES DE CULTURA,12001,RETRIBUCIONES BASICAS DEL PERSONAL FUNCIONARIO,410,3,1,303959,0,303959,234056.44
410,CULTURA,3301,SERVICIOS GENERALES DE CULTURA,12101,COMPLEMENTO DE DESTINO,410,3,1,134959,0,134959,154335.21
410,CULTURA,3301,SERVICIOS GENERALES DE CULTURA,12102,COMPLEMENTO ESPECIFICO,410,3,1,388366,0,388366,403137.98
410,CULTURA,3301,SERVICIOS GENERALES DE CULTURA,12103,COMPLEMENTO DE PRODUCTIVIDAD,410,3,1,35745,0,35745,41582.92
410,CULTURA,3301,SERVICIOS GENERALES DE CULTURA,12104,GRATIFICACIONES,410,3,1,0,0,0,2005.97
410,CULTURA,3301,SERVICIOS GENERALES DE CULTURA,12105,PRESTACIONES Y COMPLEMENTOS POR INCAPACIDAD TEMPORAL,410,3,1,0,0,0,37966.73
410,CULTURA,3301,SERVICIOS GENERALES DE CULTURA,16001,SEGURIDAD SOCIAL,410,3,1,198746,0,198746,224662.22
410,CULTURA,3301,SERVICIOS GENERALES DE CULTURA,16004,CUOTAS ELKARKIDETZA,410,3,1,15315,0,15315,14836.36
410,CULTURA,3301,SERVICIOS GENERALES DE CULTURA,20101,ARRENDAMIENTO DE EDIFICIOS Y OTRAS CONSTRUCCIONES,410,3,2,100,0,100,0
410,CULTURA,3301,SERVICIOS GENERALES DE CULTURA,20901,ARRENDAMIENTO DE OTRO INMOVILIZADO MATERIAL,410,3,2,100,0,100,2386.85
410,CULTURA,3301,SERVICIOS GENERALES DE CULTURA,21901,CONSERVACION DE OTRO INMOVILIZADO MATERIAL,410,3,2,100,0,100,0
410,CULTURA,3301,SERVICIOS GENERALES DE CULTURA,22199,OTROS SUMINISTROS,410,3,2,100,0,100,0
410,CULTURA,3301,SERVICIOS GENERALES DE CULTURA,22301,TRANSPORTES,410,3,2,100,0,100,0
410,CULTURA,3301,SERVICIOS GENERALES DE CULTURA,22408,SEGUROS DE RESPONSABILIDAD CIVIL,410,3,2,100,0,100,0
410,CULTURA,3301,SERVICIOS GENERALES DE CULTURA,22601,CANONES,410,3,2,7500,0,7500,19385.18
410,CULTURA,3301,SERVICIOS GENERALES DE CULTURA,22602,ATENCIONES PROTOCALARIAS Y REPRESENTATIVAS,410,3,2,200,0,200,200
410,CULTURA,3301,SERVICIOS GENERALES DE CULTURA,22603,PUBLICIDAD Y PROPAGANDA,410,3,2,174000,32610,206610,222344.16
410,CULTURA,3301,SERVICIOS GENERALES DE CULTURA,22605,REUNIONES Y CONFERENCIAS,410,3,2,100,0,100,0
410,CULTURA,3301,SERVICIOS GENERALES DE CULTURA,22607,CUOTAS PARTICIPACION EN OTROS ENTES,410,3,2,100,0,100,0
410,CULTURA,3301,SERVICIOS GENERALES DE CULTURA,22610,INDEMNIZACIONES,410,3,2,500,0,500,0
410,CULTURA,3301,SERVICIOS GENERALES DE CULTURA,22699,OTROS GASTOS DIVERSOS,410,3,2,5000,0,5000,2250
410,CULTURA,3301,SERVICIOS GENERALES DE CULTURA,22704,CONTRATOS SOCIO-CULTURALES,410,3,2,400,0,400,3479.96
410,CULTURA,3301,SERVICIOS GENERALES DE CULTURA,22707,ESTUDIOS Y TRABAJOS TECNICOS,410,3,2,100,0,100,894.75
410,CULTURA,3301,SERVICIOS GENERALES DE CULTURA,22712,SERVICIOS INFORMATICOS,410,3,2,86950,0,86950,41476.86
410,CULTURA,3301,SERVICIOS GENERALES DE CULTURA,22713,PRESTACIONES DE SERVICIOS DE COMUNICACIÓN E IMAGEN,410,3,2,48000,0,48000,47190
410,CULTURA,3301,SERVICIOS GENERALES DE CULTURA,22717,SERVICIOS DE AGENCIAS DE VIAJES,410,3,2,2000,0,2000,4899.18
410,CULTURA,3301,SERVICIOS GENERALES DE CULTURA,22720,SERVICIOS DE TRADUCCION E INTERPRETES,410,3,2,100,0,100,0
410,CULTURA,3301,SERVICIOS GENERALES DE CULTURA,22723,SERVICIOS DE ILUMINACIÓN Y SONIDO,410,3,2,23400,0,23400,12039.5
410,CULTURA,3301,SERVICIOS GENERALES DE CULTURA,23001,"DIETAS, LOCOMOCION Y TRASLADO DEL PERSONAL",410,3,2,2000,0,2000,3662.14
410,CULTURA,3321,BIBLIOTECAS PÚBLICAS,12001,RETRIBUCIONES BASICAS DEL PERSONAL FUNCIONARIO,410,3,1,564765,0,564765,467858.6
410,CULTURA,3321,BIBLIOTECAS PÚBLICAS,12101,COMPLEMENTO DE DESTINO,410,3,1,231648,0,231648,278368.56
410,CULTURA,3321,BIBLIOTECAS PÚBLICAS,12102,COMPLEMENTO ESPECIFICO,410,3,1,680015,0,680015,763629.02
410,CULTURA,3321,BIBLIOTECAS PÚBLICAS,12103,COMPLEMENTO DE PRODUCTIVIDAD,410,3,1,40966,0,40966,62706.93
410,CULTURA,3321,BIBLIOTECAS PÚBLICAS,12104,GRATIFICACIONES,410,3,1,0,0,0,557.61
410,CULTURA,3321,BIBLIOTECAS PÚBLICAS,12105,PRESTACIONES Y COMPLEMENTOS POR INCAPACIDAD TEMPORAL,410,3,1,0,0,0,32247.87
410,CULTURA,3321,BIBLIOTECAS PÚBLICAS,16001,SEGURIDAD SOCIAL,410,3,1,380620,0,380620,386552.29
410,CULTURA,3321,BIBLIOTECAS PÚBLICAS,16004,CUOTAS ELKARKIDETZA,410,3,1,15951,0,15951,16882.47
410,CULTURA,3321,BIBLIOTECAS PÚBLICAS,20101,ARRENDAMIENTO DE EDIFICIOS Y OTRAS CONSTRUCCIONES,410,3,2,0,0,0,6000
410,CULTURA,3321,BIBLIOTECAS PÚBLICAS,21101,CONSERVACION EDIFICIOS Y OTRAS CONSTRUCCIONES,410,3,2,23420,0,23420,0
